claimReviewed,itemReviewed.author.name,itemReviewed.datePublished,datePublished,reviewRating.alternateName,language,domain,converted_label
Agenda 2030 de Naciones Unidas planea instaurar un nuevo orden mundial,,,2023-02-07 19:26:21,falso,es,colombiacheck.com,false
"Cuervos invaden Kioto, Japón",,,2023-02-11 21:14:15,falso,es,colombiacheck.com,false
OMS planea forzar a los niños a tener parejas sexuales,,,2023-05-31 18:59:54,falso,es,colombiacheck.com,false
"Albert Bourla, CEO de Pfizer, no quiso recibir su propia vacuna",,,2021-08-23 00:00:00,falso,es,maldita.es,false
A Macron lo cubrieron completamente de flores en la Polinesia Francesa,,,2021-07-29 12:00:08,cuestionable,es,colombiacheck.com,mixture
NASA admite que Cambio Climático ocurre por ciclos naturales del planeta,,,2023-06-26 15:30:55,falso,es,colombiacheck.com,false
Proyecto HAARP es un arma geológica que controla el clima y los terremotos,,,2023-08-28 18:18:14,falso,es,colombiacheck.com,false
Descubren nuevas células híbridas debido a la vacunación con grafeno,,,2023-09-15 18:46:24,falso,es,colombiacheck.com,false
Médicos y abogados renuncian en Francia para no hacer parte de la plandemia,,,2021-02-19 20:38:57,falso,es,colombiacheck.com,false
"Foto muestra protestas en Bucarest, Rumania, contra la pandemia",,,2021-03-04 16:21:39,falso,es,colombiacheck.com,false
Bill Gates desarrolla mosquitos mutantes causantes de nueva enfermedad,,,2023-09-25 17:21:23,falso,es,colombiacheck.com,false
Bill Gates y Klaus Schwab afirman que el COVID-19 controla la humanidad,,,2021-04-19 20:04:00,falso,es,colombiacheck.com,false
"Petro fue el personaje del año según El Tiempo, Forbes y The New York Times",,,2023-02-23 20:53:05,cuestionable,es,colombiacheck.com,mixture
Caraqueño en Islandia comete primer atraco en 500 años,,,2022-10-27 18:31:40,falso,es,colombiacheck.com,false
Miguel Uribe Turbay es investigado por corrupción y narcotráfico,,,2022-11-22 14:47:54,falso,es,colombiacheck.com,false
El Tiempo publicó que Cabal y Polo pagan fake new contra gobierno de Petro,,,2022-11-28 22:21:26,falso,es,colombiacheck.com,false
Semana publicó nota sobre apodo El Cacas a Gustavo Petro,,,2022-04-05 14:53:30,falso,es,colombiacheck.com,false
Semana publicó que Karen Abudien es la vicepresidente de Federico Gutiérrez,,,2022-03-25 21:27:25,falso,es,colombiacheck.com,false
Oposición en Cámara votó sí a vacuna COVID gratis para todos: K. Miranda,,,2021-03-18 19:00:00,cuestionable,es,colombiacheck.com,mixture
La puesta en escena con una olla en la moción de censura fue progobierno,,,2022-12-01 22:22:36,falso,es,colombiacheck.com,false
Daniel Mendoza escribió columna 'Así me engañó Guillén' en Los Danieles,,,2020-07-29 23:42:44,falso,es,colombiacheck.com,false
Colombia ocupa el primer puesto en ranking de países más corruptos,,,2020-12-10 18:28:17,cuestionable,es,colombiacheck.com,mixture
"Petro trinó ""los bloqueos deben seguir, ni un paso atrás""",,,2023-01-25 21:11:49,falso,es,colombiacheck.com,false
Petro publicó en X mensaje sobre muerte de Luis Alfredo Garavito,,,2023-10-18 19:20:58,falso,es,colombiacheck.com,false
Rodolfo Hernández planea comprar criptomonedas con dinero pública,,,2022-06-01 14:31:14,falso,es,colombiacheck.com,false
Alejandro Gaviria preguntó en Twitter dónde reciben hojas de vida,,,2022-03-14 23:38:25,falso,es,colombiacheck.com,false
Duque tuiteó que lamentaba la muerte del 'Ñeñe' Hernández,,,2023-08-10 16:49:16,falso,es,colombiacheck.com,false
Reforma tributaria aumentó impuesto predial y gravó la venta de inmuebles,,,2023-09-26 22:42:50,cuestionable,es,colombiacheck.com,mixture
Barco venezolano realiza pesca ilegal en Bahía Solano,,,2022-09-08 19:28:01,cuestionable,es,colombiacheck.com,mixture
Las acciones del Ejército fueron calificadas como barbarie,,,2022-07-20 22:21:02,cuestionable,es,colombiacheck.com,mixture
"informe final omite delitos sexuales, reclutamiento de menores",,,2022-08-02 16:24:04,falso,es,colombiacheck.com,false
De Roux se gana 50 millones de pesos y no escucharon a las víctima,,,2022-07-12 20:50:37,falso,es,colombiacheck.com,false
De Roux dijo policías y soldados secuestrados estaban pagando cárcel,,,2020-07-27 20:11:50,falso,es,colombiacheck.com,false
Video de vejámenes el los campos de concentración de las FARC,,,2022-09-21 16:53:56,falso,es,colombiacheck.com,false
NIña que fue violada y asesinada por las Farc,,,2022-08-24 21:00:12,falso,es,colombiacheck.com,false
Jóvenes en paz es estrategia de milicianización como la guardia indígena,,,2023-09-29 00:50:23,falso,es,colombiacheck.com,false
"En noviembre, CNC publica encuesta con 51,2% de aprobación para Petro",,,2023-11-10 21:49:11,cuestionable,es,colombiacheck.com,mixture
Petro va a instalar 19 peajes,,,2022-08-30 22:33:17,cuestionable,es,colombiacheck.com,mixture
"Éxito, Carulla, SAO y D1 suben precios de alimentos para afectar a Petro",,,2023-02-13 21:27:56,falso,es,colombiacheck.com,false
"la inflación está desbordada, en Colombia logramos que ésta sea negativa",,,2023-05-10 12:11:26,cuestionable,es,colombiacheck.com,mixture
Logros económicos de Petro,,,2023-06-02 17:37:56,cuestionable,es,colombiacheck.com,mixture
Duque anunció que incremento de salario mínimo para 2021 será 33 por ciento,,,2020-12-18 19:12:34,falso,es,colombiacheck.com,false
"Duque dijo que por la pandemia, no se debería aumentar salario mínimo 2021",,,2020-12-15 19:56:52,falso,es,colombiacheck.com,false
Álvaro Uribe hizo el menor aumento del salario mínimo desde 1985,,,2022-01-31 16:39:52,cuestionable,es,colombiacheck.com,mixture
"Dólar subió 1000 pesos en 2 meses de Petro, a Duque lo mismo en 4 años",,,2022-10-19 00:17:27,cuestionable,es,colombiacheck.com,mixture
"Datos numéricos sobre inflación, alzas e impuestos del gobierno Petro",,,2023-02-23 22:35:48,cuestionable,es,colombiacheck.com,mixture
"Bolsonaro hizo la menor inflación de Brasil, Lula multiplicó la pobreza",,,2022-10-24 21:34:31,cuestionable,es,colombiacheck.com,mixture
Peso se devaluó 25% (23%) desde la elección de Petro hasta hace unos días,,,2022-11-22 21:30:52,cuestionable,es,colombiacheck.com,mixture
Petro dijo que cuando los pobres dejan de serlo se vuelven de derecha,,,2023-01-13 02:42:38,cuestionable,es,colombiacheck.com,mixture
"Muertes evitables en Colombia entre 1998 y 2010 fueron de 1,3 millones",,,2021-05-24 19:08:53,cuestionable,es,colombiacheck.com,mixture
Las vacunas no sirven frente a la variante Delta y lo dijo Anthony Fauci,,,2021-08-03 18:23:17,falso,es,colombiacheck.com,false
Están enviando papeletas falsificadas del PP en las que han incluido a Toni Cantó y que serán nulas si se utilizan,,,2021-04-23 00:00:00,falso,es,maldita.es,false
Mauricio Salazar estuvo inhabilitado 10 años,,,2023-08-26 02:38:49,cuestionable,es,colombiacheck.com,mixture
Cali celebra cambios a la reforma tributaria,,,2021-05-01 19:23:13,falso,es,colombiacheck.com,false
Marcha de protesta contra Petro en Cali,,,2023-02-21 00:11:42,verdadero pero,es,colombiacheck.com,
Pelosi le pidió al alcalde Portland culpar a Trump de los disturbios,,,2021-01-19 18:39:23,falso,es,colombiacheck.com,false
Tarifa para extranjeros en Museo Nacional se estableció en gobierno Petro,,,2023-01-18 20:57:25,verdadero pero,es,colombiacheck.com,
Explosión en el Parlamento Europeo de Estrasburgo,,,2023-07-07 22:37:50,falso,es,colombiacheck.com,false
Este video es de la batalla final en el Donbás,,,2022-04-26 15:37:04,falso,es,colombiacheck.com,false
El jefe de policía de Kiev es nazi,,,2022-05-02 17:42:42,falso,es,colombiacheck.com,false
Ministros De Defensa De Otan Deciden Invadir A Rusia,,,2022-10-21 15:45:50,falso,es,colombiacheck.com,false
Petro advierte de intervenir Venezuela,,,2022-10-10 17:17:47,falso,es,colombiacheck.com,false
Se disparan las colas de hambre,,,2022-11-21 22:39:35,cuestionable,es,colombiacheck.com,mixture
video de enfrentamiento armado entre fuerzas rusas y el Grupo Wagner,,,2023-06-27 15:28:11,falso,es,colombiacheck.com,false
"Hijo del presidente Biden, director de empresa privada de gas en Ucrania",,,2022-03-15 15:16:26,falso,es,colombiacheck.com,false
Homosexuales son ejecutados en Palestina,,,2023-10-09 23:57:28,falso,es,colombiacheck.com,false
Foto de convoy humanitario egipcio rumbo a Gaza,,,2023-10-12 02:24:21,falso,es,colombiacheck.com,false
"Manifestantes pro-Hamas atacaron la Ópera de Sydney, en Australia",,,2023-10-11 15:09:10,cuestionable,es,colombiacheck.com,mixture
Terroristas de Hamás volaron en parapente para masacrar a civiles en Israel,,,2023-10-12 20:49:16,falso,es,colombiacheck.com,false
he tomado la decisión de armar nuestra primera bomba nuclear,,,2023-10-13 15:28:04,falso,es,colombiacheck.com,false
Esta es la TRANS CUBANA que trajeron a Colombia como Directora Regional en,,,2023-03-28 19:31:31,cuestionable,es,colombiacheck.com,mixture
"URGENTE: ¡La ÉLITE va por LOS PEQUEÑOS! La ONU, los PEDÓFILOS y el lobby """,,,2023-04-26 22:51:18,falso,es,colombiacheck.com,false
Video de convoy de vehículos con ayudas humanitarias para palestinos,,,2023-10-21 00:11:57,falso,es,colombiacheck.com,false
Video de bombardeo de Israel contra Gaza,,,2023-10-23 17:15:56,falso,es,colombiacheck.com,false
Israel bombardeó hospital en Gaza,,,2023-11-03 20:58:03,falso,es,colombiacheck.com,false
Cantante se burla de bloqueo y bombardeos de Israel a Gaza,,,2023-11-09 19:45:16,verdadero,es,colombiacheck.com,true
Terrorista de Hamas choca contra cables de luz,,,2023-10-26 00:06:52,falso,es,colombiacheck.com,false
Declaraciones sobre pena de muerte a homosexuales aplica a Palestina,,,2023-11-03 23:42:17,cuestionable,es,colombiacheck.com,mixture
Hamás falla lanzamiento de Misil y asesinó a una veintena de palestinos,,,2023-11-15 14:39:06,falso,es,colombiacheck.com,false
Israel reconoció haber disparado contra civiles en festival de música,,,2023-11-20 16:12:26,falso,es,colombiacheck.com,false
Palestinos fingen funeral de niño asesinado en Israel,,,2023-10-12 20:55:38,falso,es,colombiacheck.com,false
Promoción de mercados para migrantes venezolanos en Colombia,,,2021-10-13 01:19:06,falso,es,colombiacheck.com,false
Carlos Calero habla sobre cómo generar riquezas a través de criptomonedas,,,2022-11-23 17:02:47,falso,es,colombiacheck.com,false
Las personas nacidas entre 1951 y 1989 podrían reclamar este beneficio,,,2023-01-12 17:52:27,falso,es,colombiacheck.com,false
Hay 1.600 magrebíes empadronados en un piso en Barcelona,,,2023-04-18 00:00:00,falso,es,maldita.es,false
Sarmiento Angulo invita a invertir en botcoins,,,2023-03-30 21:30:25,falso,es,colombiacheck.com,false
El Tiempo publicó una entrevista de Iván Duque sobre criptomonedas,,,2023-07-25 20:36:37,falso,es,colombiacheck.com,false
Nicolás Petro dijo su papá se drogaba frente a él cuando era un niño,,,2021-10-14 23:17:45,falso,es,colombiacheck.com,false
El senador Gustavo Petro dice que Jesús se parece a él,,,2021-09-28 22:49:16,falso,es,colombiacheck.com,false
Almacenes Éxito lo están vendiendo y se irá de Colombia,,,2022-08-17 22:49:45,falso,es,colombiacheck.com,false
Fico Gutiérrez está relacionado con muerte de profesor en Maratón de 2018,,,2023-10-04 20:02:04,falso,es,colombiacheck.com,false
D1 ofrece empleo para trabajar desde casa empacando suministros de aseo,,,2020-07-29 15:56:21,falso,es,colombiacheck.com,false
Justo y Bueno tiene vacantes en el departamento de Arauca,,,2020-09-23 20:40:17,falso,es,colombiacheck.com,false
"Trabaja con nosotros: Cafetería Juan Valdez busca personal mayor de edad, c",,,2022-12-22 15:20:33,falso,es,colombiacheck.com,false
"Oferta laboral grupo  ÉXITO, se BUSCA personas como tú",,,2022-12-27 17:00:30,falso,es,colombiacheck.com,false
Tiendas Ara está ofreciendo 8 vacantes de trabajo en Chinchiná,,,2020-08-26 19:01:16,falso,es,colombiacheck.com,false
Senado de Estados Unidos pide destitución de Fauci,,,2021-09-08 17:14:25,cuestionable,es,colombiacheck.com,mixture
Rodolfo Hernández y Álvaro Uribe cometieron fraude fiscal,,,2022-02-09 21:10:06,falso,es,colombiacheck.com,false
Hay luto nacional por un reciente accidente aéreo,,,2022-02-23 16:18:15,falso,es,colombiacheck.com,false
Meta bloqueará cuentas que hablen sobre Dios en enero de 2023,,,2022-08-16 16:43:13,falso,es,colombiacheck.com,false
Jaime Garzón trató de pobre ignorante a la gente de izquierda,,,2020-10-13 21:56:32,falso,es,colombiacheck.com,false
Diferencias para las mujeres en Afganistán con los talibanes,,,2021-08-18 23:46:20,cuestionable,es,colombiacheck.com,mixture
Uribe será conducido por Policía de Miami a corte por cuestionario de Coral,,,2021-09-28 19:00:25,falso,es,colombiacheck.com,false
Retiran los votos de Pensilvania a Joe Biden el 9 de noviembre de 2020,,,2020-11-12 16:34:27,falso,es,colombiacheck.com,false
Biden orquestó acusaciones para destruir al juez Clarence Thomas en 1991,,,2020-11-18 12:31:52,cuestionable,es,colombiacheck.com,mixture
Usar listerine para limpiar la vagina,,,2020-10-06 20:47:33,falso,es,colombiacheck.com,false
Alejandro Gaviria dijo que el asbesto no era malo para la salud,,,2021-09-06 20:57:23,cuestionable,es,colombiacheck.com,mixture
Alejandro Gaviria le negó un trasplante de médula a Camila Abuabara,,,2021-09-13 20:38:14,cuestionable,es,colombiacheck.com,mixture
Marcas de colores en tubo de crema dental no tienen que ver con componentes,,,2021-12-16 21:11:13,falso,es,colombiacheck.com,false
"Con despenalización de IVE, desaparece delito de abortos forzados de FARC",,,2022-03-22 15:01:34,falso,es,colombiacheck.com,false
No hay un monitoreo claro en cifras sobre el aborto.,,,2018-10-27 01:11:01,verdadero,es,colombiacheck.com,true
Joven militante de centro democrático habría accionado artefacto explosivo,,,2022-03-29 23:24:55,falso,es,colombiacheck.com,false
Proyecto de ley impondrá cátedra de hipersexualización,,,2022-11-08 19:36:11,falso,es,colombiacheck.com,false
Creación del MinIgualdad busca sexualizar a los niños y legalizar pedofilia,,,2022-12-09 17:16:50,falso,es,colombiacheck.com,false
Claudia López dice que le quedó grande Bogotá,,,2020-09-21 12:43:53,falso,es,colombiacheck.com,false
Hunter Biden es pedófilo,,,2020-10-31 17:09:13,falso,es,colombiacheck.com,false
Aborto no es una causa de las mujeres.,,,2021-05-14 12:57:53,cuestionable,es,colombiacheck.com,mixture
"El senador Jorge Robledo, junto con otros políticos, violó la cuarentena",,,2020-04-07 00:53:14,falso,es,colombiacheck.com,false
"""Uribe, el universo te odia""",,,2020-07-15 23:43:49,falso,es,colombiacheck.com,false
Balance entre erechos y deberes de los ciudadanos,,,2021-07-14 15:33:37,falso,es,colombiacheck.com,false
Paola Holguín preguntó por qué Ejército no puede violar y matar niños,,,2020-11-14 20:32:43,falso,es,colombiacheck.com,false
secuestradores de niños rondan por varios municipios de Colombia,,,2022-05-16 18:28:59,falso,es,colombiacheck.com,false
La izquierda está saqueando Santiago de Chile,,,2021-10-19 21:23:33,falso,es,colombiacheck.com,false
Fico dijo que el feminicidio en Unicentro es culpa de Petro,,,2023-05-16 13:25:42,falso,es,colombiacheck.com,false
Policías cubanos golpean a civiles esposados,,,2021-07-29 14:33:13,falso,es,colombiacheck.com,false
Manifestaciones en Cuba terminaron por diálogo con manifestantes,,,2021-07-29 13:22:54,falso,es,colombiacheck.com,false
Video muestra a fuerza pública cubana disparando contra los manifestantes,,,2021-07-19 20:23:37,falso,es,colombiacheck.com,false
Esta foto es de la huída de Raúl Castro a Venezuela,,,2021-07-13 22:40:07,falso,es,colombiacheck.com,false
Esta foto es de marcha en Cuba en apoyo de  Miguel Díaz-Canel,,,2021-07-13 17:18:30,falso,es,colombiacheck.com,false
El río Amazonas está seco y no se puede navegar,,,2022-10-25 20:39:45,cuestionable,es,colombiacheck.com,mixture
Brasileños pueden pedir intervención militar según artículo 142,,,2022-11-03 20:37:01,falso,es,colombiacheck.com,false
La fosa en Dabeiba resultó ser de las FARC,,,2020-02-13 03:19:00,falso,es,colombiacheck.com,false
Covid que circula en Medellín es 9 veces más virulento que el de China,,,2020-08-31 16:02:09,falso,es,colombiacheck.com,false
Video muestra venezolanos ahogados por cruzar trochas hacia Colombia.,,,2020-11-20 16:37:01,falso,es,colombiacheck.com,false
Alcaldesa de Alejandría es monja,,,2021-03-12 19:39:53,falso,es,colombiacheck.com,false
